DATE,ACCLASS,INJURY,ACCNUM
2018/02/18,Non-Fatal Injury,None,4
2018/02/19,Non-Fatal Injury,Major,2
2018/02/19,Non-Fatal Injury,Minor,2
2018/02/20,Fatal,Fatal,1
2018/02/20,Fatal,None,1
2018/02/20,Non-Fatal Injury,Major,1
2018/02/20,Non-Fatal Injury,None,1
2018/02/21,Fatal,Fatal,1
2018/02/21,Fatal,None,1
2018/02/22,Non-Fatal Injury,Major,1
2018/02/22,Non-Fatal Injury,Minor,1
2018/02/22,Non-Fatal Injury,None,1
2018/02/23,Non-Fatal Injury,Major,3
2018/02/23,Non-Fatal Injury,Minor,1
2018/02/23,Non-Fatal Injury,None,1
2018/02/24,Non-Fatal Injury,Major,2
2018/02/24,Non-Fatal Injury,None,2
2018/02/26,Non-Fatal Injury,Major,1
2018/02/26,Non-Fatal Injury,None,1
2018/02/27,Fatal,Fatal,1
2018/02/27,Fatal,None,2
2018/02/27,Non-Fatal Injury,Major,1
2018/02/27,Non-Fatal Injury,Minor,1
2018/02/28,Non-Fatal Injury,Major,1
2018/02/28,Non-Fatal Injury,None,3
2018/03/02,Fatal,Fatal,1
2018/03/02,Fatal,None,1
2018/03/02,Non-Fatal Injury,Major,2
2018/03/02,Non-Fatal Injury,None,5
2018/03/03,Non-Fatal Injury,Major,2
2018/03/03,Non-Fatal Injury,Minimal,1
2018/03/03,Non-Fatal Injury,None,3
2018/03/05,Non-Fatal Injury,Major,4
2018/03/05,Non-Fatal Injury,Minimal,1
2018/03/05,Non-Fatal Injury,Minor,1
2018/03/05,Non-Fatal Injury,None,9
2018/03/08,Non-Fatal Injury,Major,1
2018/03/08,Non-Fatal Injury,None,1
2018/03/09,Non-Fatal Injury,Major,1
2018/03/09,Non-Fatal Injury,None,1
2018/03/10,Non-Fatal Injury,Major,1
2018/03/10,Non-Fatal Injury,None,1
2018/03/13,Non-Fatal Injury,Major,1
2018/03/13,Non-Fatal Injury,None,1
2018/03/15,Fatal,Fatal,1
2018/03/15,Fatal,None,1
2018/03/15,Non-Fatal Injury,Major,1
2018/03/15,Non-Fatal Injury,None,1
2018/03/16,Non-Fatal Injury,Major,1
2018/03/16,Non-Fatal Injury,None,1
2018/03/19,Non-Fatal Injury,Major,2
2018/03/19,Non-Fatal Injury,None,4
2018/03/21,Fatal,Fatal,1
2018/03/21,Fatal,Minimal,1
2018/03/21,Fatal,Minor,2
2018/03/21,Non-Fatal Injury,Major,3
2018/03/21,Non-Fatal Injury,None,3
2018/03/24,Non-Fatal Injury,Major,3
2018/03/24,Non-Fatal Injury,None,1
2018/03/26,Non-Fatal Injury,Major,1
2018/03/26,Non-Fatal Injury,None,1
2018/03/28,Fatal,Fatal,1
2018/03/28,Fatal,None,1
2018/03/29,Fatal,Fatal,1
2018/03/29,Fatal,None,2
2018/03/29,Non-Fatal Injury,Major,1
2018/03/29,Non-Fatal Injury,None,1
2018/04/02,Non-Fatal Injury,Major,1
2018/04/02,Non-Fatal Injury,None,1
2018/04/03,Non-Fatal Injury,Major,1
2018/04/03,Non-Fatal Injury,None,1
2018/04/04,Non-Fatal Injury,Major,1
2018/04/08,Non-Fatal Injury,Major,1
2018/04/08,Non-Fatal Injury,Minor,4
2018/04/08,Non-Fatal Injury,None,1
2018/04/10,Non-Fatal Injury,Major,1
2018/04/10,Non-Fatal Injury,None,1
2018/04/12,Non-Fatal Injury,Major,2
2018/04/12,Non-Fatal Injury,Minor,1
2018/04/12,Non-Fatal Injury,None,3
2018/04/13,Fatal,Fatal,1
2018/04/13,Fatal,Minor,1
2018/04/13,Non-Fatal Injury,Major,1
2018/04/13,Non-Fatal Injury,None,1
2018/04/21,Fatal,Fatal,1
2018/04/21,Non-Fatal Injury,Major,1
2018/04/21,Non-Fatal Injury,Minimal,2
2018/04/21,Non-Fatal Injury,None,3
2018/04/22,Non-Fatal Injury,Major,1
2018/04/22,Non-Fatal Injury,None,1
2018/04/23,Fatal,Fatal,1
2018/04/23,Fatal,Minor,1
2018/04/23,Fatal,None,1
2018/04/23,Non-Fatal Injury,Major,3
2018/04/23,Non-Fatal Injury,None,3
2018/04/24,Non-Fatal Injury,Major,1
2018/04/24,Non-Fatal Injury,None,1
2018/04/25,Non-Fatal Injury,Major,1
2018/04/25,Non-Fatal Injury,None,1
2018/04/26,Non-Fatal Injury,Major,2
2018/04/26,Non-Fatal Injury,Minor,4
2018/04/26,Non-Fatal Injury,None,6
2018/04/27,Non-Fatal Injury,Major,1
2018/04/27,Non-Fatal Injury,None,3
2018/05/01,Non-Fatal Injury,Major,1
2018/05/01,Non-Fatal Injury,None,1
2018/05/02,Non-Fatal Injury,Major,1
2018/05/02,Non-Fatal Injury,None,1
2018/05/04,Fatal,Fatal,1
2018/05/04,Fatal,None,1
2018/05/05,Non-Fatal Injury,Major,4
2018/05/05,Non-Fatal Injury,Minimal,2
2018/05/05,Non-Fatal Injury,Minor,1
2018/05/05,Non-Fatal Injury,None,6
2018/05/07,Non-Fatal Injury,Major,2
2018/05/07,Non-Fatal Injury,None,2
2018/05/08,Non-Fatal Injury,Major,1
2018/05/08,Non-Fatal Injury,Minimal,1
2018/05/10,Non-Fatal Injury,Major,2
2018/05/10,Non-Fatal Injury,None,2
2018/05/11,Non-Fatal Injury,Major,1
2018/05/11,Non-Fatal Injury,Minor,1
2018/05/15,Fatal,Fatal,3
2018/05/15,Fatal,None,4
2018/05/16,Fatal,Fatal,1
2018/05/16,Fatal,None,1
2018/05/16,Non-Fatal Injury,Major,1
2018/05/16,Non-Fatal Injury,None,1
2018/05/19,Non-Fatal Injury,Major,1
2018/05/19,Non-Fatal Injury,None,3
2018/05/20,Fatal,Fatal,1
2018/05/20,Fatal,Major,3
2018/05/20,Fatal,Minor,1
2018/05/20,Non-Fatal Injury,Major,2
2018/05/20,Non-Fatal Injury,Minimal,1
2018/05/20,Non-Fatal Injury,None,1
2018/05/21,Non-Fatal Injury,Major,1
2018/05/21,Non-Fatal Injury,Minimal,2
2018/05/21,Non-Fatal Injury,Minor,4
2018/05/21,Non-Fatal Injury,None,1
2018/05/22,Non-Fatal Injury,Major,2
2018/05/22,Non-Fatal Injury,None,4
2018/05/23,Non-Fatal Injury,Major,1
2018/05/27,Non-Fatal Injury,Major,3
2018/05/27,Non-Fatal Injury,None,3
2018/05/29,Fatal,Fatal,1
2018/05/29,Fatal,None,1
2018/05/29,Non-Fatal Injury,Major,1
2018/05/29,Non-Fatal Injury,None,1
2018/05/30,Fatal,Fatal,1
2018/05/30,Fatal,None,1
2018/05/30,Non-Fatal Injury,Major,1
2018/05/30,Non-Fatal Injury,None,1
2018/05/31,Non-Fatal Injury,Major,2
2018/05/31,Non-Fatal Injury,None,4
2018/06/02,Fatal,Fatal,1
2018/06/02,Fatal,None,1
2018/06/02,Non-Fatal Injury,Major,1
2018/06/02,Non-Fatal Injury,None,1
2018/06/03,Non-Fatal Injury,Major,3
2018/06/03,Non-Fatal Injury,None,4
2018/06/06,Non-Fatal Injury,Major,1
2018/06/06,Non-Fatal Injury,None,1
2018/06/07,Non-Fatal Injury,Major,1
2018/06/07,Non-Fatal Injury,Minor,1
2018/06/11,Fatal,Fatal,1
2018/06/11,Fatal,None,1
2018/06/11,Non-Fatal Injury,Major,2
2018/06/11,Non-Fatal Injury,None,2
2018/06/12,Fatal,Fatal,1
2018/06/12,Fatal,None,1
2018/06/12,Non-Fatal Injury,Major,1
2018/06/12,Non-Fatal Injury,Minor,1
2018/06/13,Non-Fatal Injury,Major,1
2018/06/13,Non-Fatal Injury,None,1
2018/06/14,Fatal,Fatal,1
2018/06/14,Fatal,None,1
2018/06/14,Non-Fatal Injury,Major,3
2018/06/14,Non-Fatal Injury,None,3
2018/06/15,Non-Fatal Injury,Major,1
2018/06/15,Non-Fatal Injury,None,1
2018/06/16,Non-Fatal Injury,Major,1
2018/06/16,Non-Fatal Injury,None,1
2018/06/17,Non-Fatal Injury,Major,1
2018/06/17,Non-Fatal Injury,None,4
2018/06/18,Non-Fatal Injury,Major,2
2018/06/18,Non-Fatal Injury,None,1
2018/06/19,Non-Fatal Injury,Major,4
2018/06/19,Non-Fatal Injury,Minimal,2
2018/06/19,Non-Fatal Injury,Minor,1
2018/06/19,Non-Fatal Injury,None,2
2018/06/20,Non-Fatal Injury,Major,2
2018/06/20,Non-Fatal Injury,None,6
2018/06/22,Non-Fatal Injury,Major,2
2018/06/22,Non-Fatal Injury,None,2
2018/06/23,Fatal,Fatal,1
2018/06/23,Fatal,None,1
2018/06/23,Non-Fatal Injury,Major,3
2018/06/23,Non-Fatal Injury,Minimal,2
2018/06/23,Non-Fatal Injury,Minor,1
2018/06/23,Non-Fatal Injury,None,4
2018/06/24,Non-Fatal Injury,Major,1
2018/06/24,Non-Fatal Injury,None,2
2018/06/27,Non-Fatal Injury,Major,1
2018/06/27,Non-Fatal Injury,None,1
2018/06/28,Non-Fatal Injury,Major,5
2018/06/28,Non-Fatal Injury,None,1
2018/06/29,Fatal,Fatal,1
2018/06/29,Fatal,Minor,2
2018/06/29,Fatal,None,1
2018/06/29,Non-Fatal Injury,Major,1
2018/06/29,Non-Fatal Injury,Minimal,1
2018/06/29,Non-Fatal Injury,Minor,1
2018/07/04,Non-Fatal Injury,Major,3
2018/07/04,Non-Fatal Injury,None,2
2018/07/05,Non-Fatal Injury,Major,5
2018/07/05,Non-Fatal Injury,Minimal,1
2018/07/05,Non-Fatal Injury,Minor,1
2018/07/05,Non-Fatal Injury,None,3
2018/07/09,Non-Fatal Injury,Major,2
2018/07/09,Non-Fatal Injury,Minor,1
2018/07/09,Non-Fatal Injury,None,3
2018/07/11,Non-Fatal Injury,Major,2
2018/07/11,Non-Fatal Injury,None,2
2018/07/13,Non-Fatal Injury,Major,2
2018/07/13,Non-Fatal Injury,Minor,1
2018/07/13,Non-Fatal Injury,None,3
2018/07/14,Non-Fatal Injury,Major,1
2018/07/14,Non-Fatal Injury,None,1
2018/07/16,Non-Fatal Injury,Major,1
2018/07/16,Non-Fatal Injury,None,1
2018/07/17,Non-Fatal Injury,Major,1
2018/07/17,Non-Fatal Injury,None,1
2018/07/18,Non-Fatal Injury,Major,1
2018/07/18,Non-Fatal Injury,None,1
2018/07/19,Non-Fatal Injury,Major,1
2018/07/19,Non-Fatal Injury,None,1
2018/07/21,Non-Fatal Injury,Major,2
2018/07/21,Non-Fatal Injury,Minor,4
2018/07/21,Non-Fatal Injury,None,1
2018/07/22,Non-Fatal Injury,Major,1
2018/07/24,Non-Fatal Injury,Major,1
2018/07/24,Non-Fatal Injury,None,1
2018/07/25,Fatal,Fatal,1
2018/07/26,Fatal,Fatal,1
2018/07/26,Fatal,None,1
2018/07/26,Non-Fatal Injury,Major,1
2018/07/26,Non-Fatal Injury,None,1
2018/07/29,Fatal,Fatal,1
2018/07/29,Non-Fatal Injury,Major,2
2018/07/29,Non-Fatal Injury,None,3
2018/07/30,Fatal,Fatal,1
2018/07/30,Fatal,None,1
2018/07/30,Non-Fatal Injury,Major,2
2018/07/30,Non-Fatal Injury,Minor,1
2018/07/30,Non-Fatal Injury,None,2
2018/07/31,Non-Fatal Injury,Major,1
2018/07/31,Non-Fatal Injury,None,1
2018/08/01,Non-Fatal Injury,Major,1
2018/08/01,Non-Fatal Injury,None,1
2018/08/02,Non-Fatal Injury,Major,1
2018/08/02,Non-Fatal Injury,None,1
2018/08/03,Non-Fatal Injury,Major,2
2018/08/03,Non-Fatal Injury,None,2
2018/08/04,Non-Fatal Injury,Major,2
2018/08/04,Non-Fatal Injury,None,2
2018/08/06,Fatal,Fatal,1
2018/08/06,Fatal,None,1
2018/08/06,Non-Fatal Injury,Major,1
2018/08/06,Non-Fatal Injury,None,2
2018/08/07,Non-Fatal Injury,Major,1
2018/08/07,Non-Fatal Injury,Minor,1
2018/08/08,Non-Fatal Injury,Major,1
2018/08/08,Non-Fatal Injury,None,3
2018/08/09,Fatal,Fatal,1
2018/08/09,Fatal,None,2
2018/08/09,Non-Fatal Injury,Major,1
2018/08/09,Non-Fatal Injury,None,1
2018/08/10,Fatal,Fatal,1
2018/08/10,Fatal,None,1
2018/08/10,Non-Fatal Injury,Major,1
2018/08/10,Non-Fatal Injury,None,1
2018/08/11,Non-Fatal Injury,Major,1
2018/08/11,Non-Fatal Injury,Minor,5
2018/08/11,Non-Fatal Injury,None,2
2018/08/12,Non-Fatal Injury,Major,3
2018/08/12,Non-Fatal Injury,Minor,1
2018/08/12,Non-Fatal Injury,None,1
2018/08/13,Non-Fatal Injury,Major,2
2018/08/13,Non-Fatal Injury,Minimal,1
2018/08/13,Non-Fatal Injury,None,2
2018/08/14,Non-Fatal Injury,Major,1
2018/08/14,Non-Fatal Injury,Minimal,1
2018/08/15,Non-Fatal Injury,Major,1
2018/08/16,Fatal,Fatal,1
2018/08/16,Fatal,None,2
2018/08/17,Non-Fatal Injury,Major,1
2018/08/18,Non-Fatal Injury,Major,1
2018/08/18,Non-Fatal Injury,None,2
2018/08/19,Non-Fatal Injury,Major,2
2018/08/19,Non-Fatal Injury,Minor,4
2018/08/19,Non-Fatal Injury,None,4
2018/08/20,Non-Fatal Injury,Major,2
2018/08/20,Non-Fatal Injury,Minor,2
2018/08/20,Non-Fatal Injury,None,3
2018/08/21,Non-Fatal Injury,Major,3
2018/08/21,Non-Fatal Injury,None,3
2018/08/23,Non-Fatal Injury,Major,3
2018/08/23,Non-Fatal Injury,Minimal,1
2018/08/23,Non-Fatal Injury,Minor,1
2018/08/23,Non-Fatal Injury,None,4
2018/08/24,Non-Fatal Injury,Major,1
2018/08/24,Non-Fatal Injury,None,1
2018/08/25,Non-Fatal Injury,Major,3
2018/08/25,Non-Fatal Injury,Minimal,1
2018/08/25,Non-Fatal Injury,Minor,5
2018/08/25,Non-Fatal Injury,None,3
2018/08/28,Non-Fatal Injury,Major,1
2018/08/28,Non-Fatal Injury,None,1
2018/08/29,Non-Fatal Injury,Major,3
2018/08/29,Non-Fatal Injury,None,1
2018/08/31,Non-Fatal Injury,Major,2
2018/08/31,Non-Fatal Injury,Minimal,1
2018/08/31,Non-Fatal Injury,None,1
2018/09/01,Non-Fatal Injury,Major,1
2018/09/01,Non-Fatal Injury,Minimal,1
2018/09/02,Non-Fatal Injury,Major,2
2018/09/02,Non-Fatal Injury,None,4
2018/09/03,Non-Fatal Injury,Major,2
2018/09/03,Non-Fatal Injury,Minor,2
2018/09/05,Fatal,Fatal,1
2018/09/05,Non-Fatal Injury,Major,2
2018/09/05,Non-Fatal Injury,Minimal,1
2018/09/05,Non-Fatal Injury,None,2
2018/09/06,Non-Fatal Injury,Major,3
2018/09/06,Non-Fatal Injury,None,4
2018/09/07,Non-Fatal Injury,Major,1
2018/09/07,Non-Fatal Injury,Minimal,1
2018/09/07,Non-Fatal Injury,None,1
2018/09/08,Non-Fatal Injury,Major,1
2018/09/08,Non-Fatal Injury,None,1
2018/09/09,Non-Fatal Injury,Major,2
2018/09/09,Non-Fatal Injury,None,3
2018/09/10,Non-Fatal Injury,Major,2
2018/09/10,Non-Fatal Injury,None,2
2018/09/11,Fatal,Fatal,1
2018/09/11,Fatal,None,1
2018/09/11,Non-Fatal Injury,Major,2
2018/09/11,Non-Fatal Injury,Minor,1
2018/09/11,Non-Fatal Injury,None,2
2018/09/12,Non-Fatal Injury,Major,3
2018/09/12,Non-Fatal Injury,Minimal,2
2018/09/12,Non-Fatal Injury,None,4
2018/09/15,Fatal,Fatal,1
2018/09/15,Fatal,Major,1
2018/09/15,Fatal,None,1
2018/09/15,Non-Fatal Injury,Major,5
2018/09/15,Non-Fatal Injury,Minor,1
2018/09/15,Non-Fatal Injury,None,5
2018/09/16,Non-Fatal Injury,Major,3
2018/09/16,Non-Fatal Injury,Minimal,2
2018/09/16,Non-Fatal Injury,None,4
2018/09/17,Non-Fatal Injury,Major,2
2018/09/17,Non-Fatal Injury,None,2
2018/09/18,Fatal,Fatal,1
2018/09/18,Fatal,None,1
2018/09/19,Non-Fatal Injury,Major,1
2018/09/20,Fatal,Fatal,1
2018/09/20,Fatal,None,1
2018/09/21,Fatal,Fatal,1
2018/09/21,Fatal,None,1
2018/09/21,Non-Fatal Injury,Major,2
2018/09/21,Non-Fatal Injury,Minimal,2
2018/09/21,Non-Fatal Injury,Minor,1
2018/09/21,Non-Fatal Injury,None,3
2018/09/22,Non-Fatal Injury,Major,2
2018/09/22,Non-Fatal Injury,None,2
2018/09/23,Non-Fatal Injury,Major,3
2018/09/23,Non-Fatal Injury,None,3
2018/09/24,Non-Fatal Injury,Major,1
2018/09/24,Non-Fatal Injury,None,1
2018/09/26,Fatal,Fatal,2
2018/09/26,Fatal,None,2
2018/09/26,Non-Fatal Injury,Major,3
2018/09/26,Non-Fatal Injury,None,3
2018/09/28,Non-Fatal Injury,Major,3
2018/09/28,Non-Fatal Injury,Minor,1
2018/09/28,Non-Fatal Injury,None,3
2018/09/29,Non-Fatal Injury,Major,2
2018/09/29,Non-Fatal Injury,None,2
2018/09/30,Non-Fatal Injury,Major,1
2018/09/30,Non-Fatal Injury,None,1
2018/10/01,Fatal,Fatal,1
2018/10/01,Fatal,None,1
2018/10/01,Non-Fatal Injury,Major,1
2018/10/01,Non-Fatal Injury,None,1
2018/10/04,Non-Fatal Injury,Major,2
2018/10/04,Non-Fatal Injury,None,2
2018/10/05,Fatal,Fatal,1
2018/10/05,Fatal,None,2
2018/10/05,Non-Fatal Injury,Major,1
2018/10/05,Non-Fatal Injury,None,1
2018/10/06,Non-Fatal Injury,Major,5
2018/10/06,Non-Fatal Injury,Minimal,1
2018/10/06,Non-Fatal Injury,Minor,1
2018/10/06,Non-Fatal Injury,None,2
2018/10/07,Non-Fatal Injury,Major,1
2018/10/07,Non-Fatal Injury,None,2
2018/10/08,Fatal,Fatal,2
2018/10/08,Fatal,None,3
2018/10/10,Non-Fatal Injury,Major,1
2018/10/10,Non-Fatal Injury,None,1
2018/10/11,Non-Fatal Injury,Major,1
2018/10/11,Non-Fatal Injury,None,1
2018/10/12,Non-Fatal Injury,Major,2
2018/10/12,Non-Fatal Injury,None,3
2018/10/13,Non-Fatal Injury,Major,1
2018/10/13,Non-Fatal Injury,None,1
2018/10/15,Non-Fatal Injury,Major,1
2018/10/15,Non-Fatal Injury,None,1
2018/10/18,Fatal,Fatal,1
2018/10/18,Fatal,None,1
2018/10/18,Non-Fatal Injury,Major,2
2018/10/18,Non-Fatal Injury,None,2
2018/10/19,Non-Fatal Injury,Major,3
2018/10/19,Non-Fatal Injury,None,4
2018/10/21,Non-Fatal Injury,Major,1
2018/10/21,Non-Fatal Injury,None,1
2018/10/22,Non-Fatal Injury,Major,2
2018/10/22,Non-Fatal Injury,None,3
2018/10/24,Non-Fatal Injury,Major,3
2018/10/24,Non-Fatal Injury,None,4
2018/10/25,Non-Fatal Injury,Major,2
2018/10/25,Non-Fatal Injury,Minor,1
2018/10/25,Non-Fatal Injury,None,2
2018/10/26,Non-Fatal Injury,Major,1
2018/10/26,Non-Fatal Injury,None,1
2018/10/29,Non-Fatal Injury,Major,1
2018/10/29,Non-Fatal Injury,None,1
2018/10/30,Non-Fatal Injury,Major,1
2018/10/30,Non-Fatal Injury,None,1
2018/10/31,Non-Fatal Injury,Major,3
2018/10/31,Non-Fatal Injury,Minor,2
2018/10/31,Non-Fatal Injury,None,2
2018/11/01,Fatal,Fatal,2
2018/11/01,Fatal,None,4
2018/11/01,Non-Fatal Injury,Major,4
2018/11/01,Non-Fatal Injury,Minimal,1
2018/11/01,Non-Fatal Injury,None,2
2018/11/02,Non-Fatal Injury,Major,1
2018/11/05,Non-Fatal Injury,Major,2
2018/11/05,Non-Fatal Injury,None,2
2018/11/06,Non-Fatal Injury,Major,1
2018/11/06,Non-Fatal Injury,None,1
2018/11/07,Non-Fatal Injury,Major,1
2018/11/07,Non-Fatal Injury,None,1
2018/11/08,Non-Fatal Injury,Major,2
2018/11/08,Non-Fatal Injury,None,2
2018/11/09,Fatal,Fatal,1
2018/11/09,Fatal,Major,1
2018/11/09,Fatal,Minor,1
2018/11/09,Fatal,None,1
2018/11/11,Non-Fatal Injury,Major,1
2018/11/11,Non-Fatal Injury,None,1
2018/11/12,Fatal,Fatal,1
2018/11/12,Fatal,None,1
2018/11/12,Non-Fatal Injury,Major,1
2018/11/12,Non-Fatal Injury,None,1
2018/11/14,Non-Fatal Injury,Major,3
2018/11/14,Non-Fatal Injury,Minimal,1
2018/11/14,Non-Fatal Injury,None,2
2018/11/16,Non-Fatal Injury,Major,2
2018/11/16,Non-Fatal Injury,None,2
2018/11/18,Non-Fatal Injury,Major,1
2018/11/18,Non-Fatal Injury,Minimal,1
2018/11/18,Non-Fatal Injury,Minor,2
2018/11/19,Non-Fatal Injury,Major,4
2018/11/19,Non-Fatal Injury,None,5
2018/11/20,Fatal,Fatal,1
2018/11/20,Fatal,Minor,1
2018/11/20,Non-Fatal Injury,Major,2
2018/11/20,Non-Fatal Injury,None,2
2018/11/21,Non-Fatal Injury,Major,2
2018/11/21,Non-Fatal Injury,None,2
2018/11/22,Non-Fatal Injury,Major,1
2018/11/22,Non-Fatal Injury,None,2
2018/11/23,Non-Fatal Injury,Major,1
2018/11/23,Non-Fatal Injury,None,1
2018/11/24,Non-Fatal Injury,Major,2
2018/11/24,Non-Fatal Injury,Minimal,1
2018/11/24,Non-Fatal Injury,None,3
2018/11/25,Fatal,Fatal,1
2018/11/25,Fatal,None,1
2018/11/26,Non-Fatal Injury,Major,1
2018/11/26,Non-Fatal Injury,None,2
2018/11/28,Non-Fatal Injury,Major,2
2018/11/28,Non-Fatal Injury,Minor,2
2018/11/29,Non-Fatal Injury,Major,4
2018/11/29,Non-Fatal Injury,Minimal,2
2018/11/29,Non-Fatal Injury,None,5
2018/11/30,Non-Fatal Injury,Major,3
2018/11/30,Non-Fatal Injury,Minor,1
2018/11/30,Non-Fatal Injury,None,5
2018/12/01,Non-Fatal Injury,Major,3
2018/12/01,Non-Fatal Injury,Minimal,1
2018/12/01,Non-Fatal Injury,Minor,1
2018/12/04,Fatal,Fatal,1
2018/12/04,Fatal,None,1
2018/12/07,Fatal,Fatal,1
2018/12/07,Fatal,None,1
2018/12/07,Non-Fatal Injury,Major,4
2018/12/07,Non-Fatal Injury,Minimal,2
2018/12/07,Non-Fatal Injury,Minor,1
2018/12/07,Non-Fatal Injury,None,6
2018/12/08,Non-Fatal Injury,Major,1
2018/12/08,Non-Fatal Injury,None,1
2018/12/09,Non-Fatal Injury,Major,2
2018/12/09,Non-Fatal Injury,None,1
2018/12/10,Non-Fatal Injury,Major,1
2018/12/10,Non-Fatal Injury,None,1
2018/12/11,Non-Fatal Injury,Major,1
2018/12/11,Non-Fatal Injury,None,3
2018/12/12,Non-Fatal Injury,Major,3
2018/12/12,Non-Fatal Injury,Minor,2
2018/12/12,Non-Fatal Injury,None,3
2018/12/13,Non-Fatal Injury,Major,1
2018/12/13,Non-Fatal Injury,None,3
2018/12/15,Non-Fatal Injury,Major,1
2018/12/15,Non-Fatal Injury,None,1
2018/12/18,Non-Fatal Injury,Major,1
2018/12/18,Non-Fatal Injury,Minor,1
2018/12/18,Non-Fatal Injury,None,1
2018/12/19,Non-Fatal Injury,Major,1
2018/12/19,Non-Fatal Injury,None,2
2018/12/21,Non-Fatal Injury,Major,1
2018/12/21,Non-Fatal Injury,None,1
2018/12/22,Fatal,Fatal,1
2018/12/22,Fatal,Major,1
2018/12/22,Fatal,None,1
2018/12/22,Non-Fatal Injury,Major,2
2018/12/22,Non-Fatal Injury,None,3
2018/12/24,Non-Fatal Injury,Major,1
2018/12/24,Non-Fatal Injury,Minor,3
2018/12/24,Non-Fatal Injury,None,1
2018/12/25,Non-Fatal Injury,Major,1
2018/12/25,Non-Fatal Injury,Minor,3
2018/12/25,Non-Fatal Injury,None,3
2018/12/26,Fatal,Fatal,1
2018/12/26,Fatal,None,1
2018/12/31,Non-Fatal Injury,Major,1
2018/12/31,Non-Fatal Injury,None,2
2019/01/01,Non-Fatal Injury,Major,1
2019/01/01,Non-Fatal Injury,None,1
2019/01/02,Fatal,Fatal,1
2019/01/02,Fatal,None,1
2019/01/04,Non-Fatal Injury,Major,2
2019/01/04,Non-Fatal Injury,None,2
2019/01/07,Fatal,Fatal,1
2019/01/07,Fatal,None,1
2019/01/08,Fatal,Fatal,1
2019/01/08,Fatal,None,1
2019/01/08,Non-Fatal Injury,Major,1
2019/01/08,Non-Fatal Injury,None,1
2019/01/09,Non-Fatal Injury,Major,1
2019/01/09,Non-Fatal Injury,None,1
2019/01/11,Non-Fatal Injury,Major,1
2019/01/11,Non-Fatal Injury,None,1
2019/01/12,Fatal,Fatal,1
2019/01/12,Fatal,None,1
2019/01/14,Non-Fatal Injury,Major,1
2019/01/14,Non-Fatal Injury,None,3
2019/01/15,Fatal,Fatal,1
2019/01/15,Fatal,None,1
2019/01/16,Fatal,Fatal,2
2019/01/16,Fatal,None,2
2019/01/17,Fatal,Fatal,1
2019/01/17,Fatal,None,1
2019/01/17,Non-Fatal Injury,Major,1
2019/01/17,Non-Fatal Injury,None,1
2019/01/19,Fatal,Fatal,1
2019/01/19,Fatal,None,1
2019/01/19,Non-Fatal Injury,Major,1
2019/01/19,Non-Fatal Injury,None,1
2019/01/20,Non-Fatal Injury,Major,1
2019/01/20,Non-Fatal Injury,Minor,1
2019/01/20,Non-Fatal Injury,None,1
2019/01/21,Non-Fatal Injury,Major,1
2019/01/21,Non-Fatal Injury,None,1
2019/01/24,Non-Fatal Injury,Major,1
2019/01/24,Non-Fatal Injury,None,1
2019/01/26,Non-Fatal Injury,Major,1
2019/01/29,Non-Fatal Injury,Major,1
2019/01/29,Non-Fatal Injury,Minimal,1
2019/01/29,Non-Fatal Injury,Minor,2
2019/01/31,Non-Fatal Injury,Major,1
2019/01/31,Non-Fatal Injury,None,1
2019/02/01,Fatal,Fatal,1
2019/02/01,Fatal,Minor,2
2019/02/02,Non-Fatal Injury,Major,1
2019/02/02,Non-Fatal Injury,Minor,1
2019/02/03,Non-Fatal Injury,Major,3
2019/02/03,Non-Fatal Injury,Minor,1
2019/02/04,Non-Fatal Injury,Major,2
2019/02/04,Non-Fatal Injury,None,5
2019/02/06,Non-Fatal Injury,Major,1
2019/02/06,Non-Fatal Injury,Minor,1
2019/02/06,Non-Fatal Injury,None,1
2019/02/07,Non-Fatal Injury,Major,1
2019/02/07,Non-Fatal Injury,Minimal,1
2019/02/07,Non-Fatal Injury,None,1
2019/02/08,Non-Fatal Injury,Major,1
2019/02/08,Non-Fatal Injury,None,4
2019/02/14,Non-Fatal Injury,Major,1
2019/02/14,Non-Fatal Injury,None,1
2019/02/15,Non-Fatal Injury,Major,1
2019/02/15,Non-Fatal Injury,None,2
2019/02/16,Fatal,Fatal,1
2019/02/16,Fatal,None,1
2019/02/20,Non-Fatal Injury,Major,1
2019/02/20,Non-Fatal Injury,None,1
2019/02/25,Fatal,Fatal,1
2019/02/25,Fatal,None,1
2019/02/25,Non-Fatal Injury,Major,1
2019/02/25,Non-Fatal Injury,None,2
2019/02/26,Non-Fatal Injury,Major,1
2019/02/26,Non-Fatal Injury,None,2
2019/02/27,Non-Fatal Injury,Major,1
2019/02/27,Non-Fatal Injury,None,2
2019/03/01,Non-Fatal Injury,Major,2
2019/03/01,Non-Fatal Injury,None,6
2019/03/04,Non-Fatal Injury,Major,1
2019/03/04,Non-Fatal Injury,None,1
2019/03/05,Non-Fatal Injury,Major,2
2019/03/05,Non-Fatal Injury,Minimal,2
2019/03/05,Non-Fatal Injury,None,1
2019/03/07,Fatal,Fatal,1
2019/03/07,Fatal,None,1
2019/03/09,Non-Fatal Injury,Major,1
2019/03/09,Non-Fatal Injury,Minor,5
2019/03/12,Non-Fatal Injury,Major,2
2019/03/12,Non-Fatal Injury,Minor,2
